record_id,doi,doi_url,year,issue_month,issue_month_number,title_source,title_crossref,publication_date,authors_json,volume,issue,pages,figures_total,figures_sbol_visual_compatible,figures_sbol_visual_compliant,figures_best_practices,has_compatible_figures,has_compliant_figures,all_compatible_figures_compliant,has_best_practice_figures,all_compatible_figures_best_practice,historical_count_invariant_valid,requires_adjudication,label_granularity,figure_identities_available,annotation_source,annotation_path,annotation_sheet,annotation_row,annotation_comments_json,rubric_url,crossref_match_method,crossref_title_score,crossref_match_margin,publisher_url,crossref_license_urls_json,crossref_full_text_links_json,openalex_id,is_oa,oa_status,europepmc_id,europepmc_pmcid,europepmc_in_pmc,europepmc_in_epmc,europepmc_author_manuscript,europepmc_is_open_access,europepmc_external_pdf_candidates,download_eligible,selected_pdf_url,selected_pdf_license,selected_pdf_version,selected_pdf_source,pdf_candidate_count
doi:10.1021/sb300020f,10.1021/sb300020f,https://doi.org/10.1021/sb300020f,2012,June,6,Landscape Topography Determines Global Stability and Robustness of a Metabolic Network,Landscape Topography Determines Global Stability and Robustness of a Metabolic Network,2012-06-15,"[""Chunhe Li"", ""Erkang Wang"", ""Jin Wang""]",1,6,229-239,11,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s002,data/raw/annotations/sb5c00417_si_002.xlsx,June,6,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.558621,https://doi.org/10.1021/sb300020f,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/sb300020f"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2333101132,False,closed,MED:23651205,,False,False,False,False,0,False,,,,,1
doi:10.1021/sb300028q,10.1021/sb300028q,https://doi.org/10.1021/sb300028q,2012,June,6,A Basis Set of de Novo Coiled-Coil Peptide Oligomers for Rational Protein Design and Synthetic Biology,A Basis Set of de Novo Coiled-Coil Peptide Oligomers for Rational Protein Design and Synthetic Biology,2012-06-15,"[""Jordan M. Fletcher"", ""Aimee L. Boyle"", ""Marc Bruning"", ""Gail J. Bartlett"", ""Thomas L. Vincent"", ""Nathan R. Zaccai"", ""Craig T. Armstrong"", ""Elizabeth H. C. Bromley"", ""Paula J. Booth"", ""R. Leo Brady"", ""Andrew R. Thomson"", ""Derek N. Woolfson""]",1,6,240-250,5,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s002,data/raw/annotations/sb5c00417_si_002.xlsx,June,7,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.490196,https://doi.org/10.1021/sb300028q,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/sb300028q"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2073184464,True,green,MED:23651206,,False,False,False,False,0,False,,,,,1
doi:10.1021/sb300016b,10.1021/sb300016b,https://doi.org/10.1021/sb300016b,2012,July,7,ePathBrick: A Synthetic Biology Platform for Engineering Metabolic Pathways in E. coli,ePathBrick: A Synthetic Biology Platform for Engineering Metabolic Pathways in E. coli,2012-07-20,"[""Peng Xu"", ""Amerin Vansiri"", ""Namita Bhan"", ""Mattheos A. G. Koffas""]",1,7,256-266,6,4,4,0,True,True,True,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s002,data/raw/annotations/sb5c00417_si_002.xlsx,July,3,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.44,https://doi.org/10.1021/sb300016b,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/sb300016b"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2037630877,False,closed,MED:23651248,,False,False,False,False,0,False,,,,,1
doi:10.1021/sb3000194,10.1021/sb3000194,https://doi.org/10.1021/sb3000194,2012,July,7,"Assembly of Large, High G+C Bacterial DNA Fragments in Yeast","Assembly of Large, High G+C Bacterial DNA Fragments in Yeast",2012-07-20,"[""Vladimir N. Noskov"", ""Bogumil J. Karas"", ""Lei Young"", ""Ray-Yuan Chuang"", ""Daniel G. Gibson"", ""Ying-Chi Lin"", ""Jason Stam"", ""Isaac T. Yonemoto"", ""Yo Suzuki"", ""Cynthia Andrews-Pfannkoch"", ""John I. Glass"", ""Hamilton O. Smith"", ""Clyde A. Hutchison"", ""J. Craig Venter"", ""Philip D. Weyman""]",1,7,267-273,4,3,0,0,True,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s002,data/raw/annotations/sb5c00417_si_002.xlsx,July,4,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.534483,https://doi.org/10.1021/sb3000194,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/sb3000194"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2323746033,False,closed,MED:23651249,,False,False,False,False,0,False,,,,,1
doi:10.1021/sb3000244,10.1021/sb3000244,https://doi.org/10.1021/sb3000244,2012,July,7,Characterization and Modeling of Transcriptional Cross-Regulation in Acinetobacter baylyi ADP1,Characterization and Modeling of Transcriptional Cross-Regulation in Acinetobacter baylyi ADP1,2012-07-20,"[""Dayi Zhang"", ""Yun Zhao"", ""Yi He"", ""Yun Wang"", ""Yiyu Zhao"", ""Yi Zheng"", ""Xia Wei"", ""Litong Zhang"", ""Yuzhen Li"", ""Tao Jin"", ""Lin Wu"", ""Hui Wang"", ""Paul A. Davison"", ""Junguang Xu"", ""Wei E. Huang""]",1,7,274-283,5,1,0,0,True,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s002,data/raw/annotations/sb5c00417_si_002.xlsx,July,5,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.52518,https://doi.org/10.1021/sb3000244,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/sb3000244"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2000311461,False,closed,MED:23651250,,False,False,False,False,0,False,,,,,1
doi:10.1021/sb300027y,10.1021/sb300027y,https://doi.org/10.1021/sb300027y,2012,July,7,Automated Design of Genetic Toggle Switches with Predetermined Bistability,Automated Design of Genetic Toggle Switches with Predetermined Bistability,2012-07-20,"[""Shuobing Chen"", ""Haoqian Zhang"", ""Handuo Shi"", ""Weiyue Ji"", ""Jingchen Feng"", ""Yan Gong"", ""Zhenglin Yang"", ""Qi Ouyang""]",1,7,284-290,5,2,0,0,True,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s002,data/raw/annotations/sb5c00417_si_002.xlsx,July,6,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.525926,https://doi.org/10.1021/sb300027y,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/sb300027y"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2330584918,False,closed,MED:23651251,,False,False,False,False,0,False,,,,,1
doi:10.1021/sb300025d,10.1021/sb300025d,https://doi.org/10.1021/sb300025d,2012,July,7,Cloning Large Gene Clusters from E. coli Using in Vitro Single-Strand Overlapping Annealing,Cloning Large Gene Clusters from E. coli Using in Vitro Single-Strand Overlapping Annealing,2012-07-20,"[""Rui-Yan Wang"", ""Zhen-Yu Shi"", ""Jin-Chun Chen"", ""Guo-Qiang Chen""]",1,7,291-295,2,1,0,0,True,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s002,data/raw/annotations/sb5c00417_si_002.xlsx,July,7,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.547945,https://doi.org/10.1021/sb300025d,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/sb300025d"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2004298732,False,closed,MED:23651252,,False,False,False,False,0,False,,,,,1
doi:10.1021/sb300018h,10.1021/sb300018h,https://doi.org/10.1021/sb300018h,2012,August,8,Ensemble Bayesian Analysis of Bistability in a Synthetic Transcriptional Switch,Ensemble Bayesian Analysis of Bistability in a Synthetic Transcriptional Switch,2012-08-17,"[""Pakpoom Subsoontorn"", ""Jongmin Kim"", ""Erik Winfree""]",1,8,299-316,9,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s002,data/raw/annotations/sb5c00417_si_002.xlsx,August,3,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.490683,https://doi.org/10.1021/sb300018h,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/sb300018h"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W3103022050,False,closed,MED:23651285,,False,False,False,False,0,False,,,,,1
doi:10.1021/sb300030d,10.1021/sb300030d,https://doi.org/10.1021/sb300030d,2012,August,8,An End-to-End Workflow for Engineering of Biological Networks from High-Level Specifications,An End-to-End Workflow for Engineering of Biological Networks from High-Level Specifications,2012-08-17,"[""Jacob Beal"", ""Ron Weiss"", ""Douglas Densmore"", ""Aaron Adler"", ""Evan Appleton"", ""Jonathan Babb"", ""Swapnil Bhatia"", ""Noah Davidsohn"", ""Traci Haddock"", ""Joseph Loyall"", ""Richard Schantz"", ""Viktor Vasilev"", ""Fusun Yaman""]",1,8,317-331,10,4,4,2,True,True,True,True,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s002,data/raw/annotations/sb5c00417_si_002.xlsx,August,4,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.518248,https://doi.org/10.1021/sb300030d,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/sb300030d"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2105662588,False,closed,MED:23651286,,False,False,False,False,0,False,,,,,1
doi:10.1021/sb300032y,10.1021/sb300032y,https://doi.org/10.1021/sb300032y,2012,August,8,Automated Selection of Synthetic Biology Parts for Genetic Regulatory Networks,Automated Selection of Synthetic Biology Parts for Genetic Regulatory Networks,2012-08-17,"[""Fusun Yaman"", ""Swapnil Bhatia"", ""Aaron Adler"", ""Douglas Densmore"", ""Jacob Beal""]",1,8,332-344,8,4,3,1,True,True,False,True,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s002,data/raw/annotations/sb5c00417_si_002.xlsx,August,5,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.413534,https://doi.org/10.1021/sb300032y,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/sb300032y"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2317498462,False,closed,MED:23651287,,False,False,False,False,0,False,,,,,1
doi:10.1021/sb300031n,10.1021/sb300031n,https://doi.org/10.1021/sb300031n,2012,August,8,Computational Modeling of Synthetic Microbial Biofilms,Computational Modeling of Synthetic Microbial Biofilms,2012-08-17,"[""Timothy J. Rudge"", ""Paul J. Steiner"", ""Andrew Phillips"", ""Jim Haseloff""]",1,8,345-352,5,1,1,1,True,True,True,True,True,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s002,data/raw/annotations/sb5c00417_si_002.xlsx,August,6,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.409091,https://doi.org/10.1021/sb300031n,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/sb300031n"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W1997338027,False,closed,MED:23651288,,False,False,False,False,0,False,,,,,1
doi:10.1021/sb300033q,10.1021/sb300033q,https://doi.org/10.1021/sb300033q,2012,August,8,Hierarchical Modeling for Synthetic Biology,Hierarchical Modeling for Synthetic Biology,2012-08-17,"[""Deepak Chandran"", ""Herbert M. Sauro""]",1,8,353-364,13,7,7,7,True,True,True,True,True,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s002,data/raw/annotations/sb5c00417_si_002.xlsx,August,7,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.343284,https://doi.org/10.1021/sb300033q,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/sb300033q"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2323489435,False,closed,MED:23651289,,False,False,False,False,0,False,,,,,1
doi:10.1021/sb300034m,10.1021/sb300034m,https://doi.org/10.1021/sb300034m,2012,August,8,Specification and Simulation of Synthetic Multicelled Behaviors,Specification and Simulation of Synthetic Multicelled Behaviors,2012-08-17,"[""Seunghee S. Jang"", ""Kevin T. Oishi"", ""Robert G. Egbert"", ""Eric Klavins""]",1,8,365-374,7,3,3,3,True,True,True,True,True,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s002,data/raw/annotations/sb5c00417_si_002.xlsx,August,8,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.433962,https://doi.org/10.1021/sb300034m,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/sb300034m"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2150465683,False,closed,MED:23651290,,False,False,False,False,0,False,,,,,1
doi:10.1021/sb300009t,10.1021/sb300009t,https://doi.org/10.1021/sb300009t,2012,August,8,A Data-Driven Framework for Identifying Nonlinear Dynamic Models of Genetic Parts,A Data-Driven Framework for Identifying Nonlinear Dynamic Models of Genetic Parts,2012-08-17,"[""Kirubhakaran Krishnanathan"", ""Sean R. Anderson"", ""Stephen A. Billings"", ""Visakan Kadirkamanathan""]",1,8,375-384,6,1,0,0,True,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s002,data/raw/annotations/sb5c00417_si_002.xlsx,August,9,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.530201,https://doi.org/10.1021/sb300009t,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/sb300009t"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2320891927,False,closed,MED:23651291,,False,False,False,False,0,False,,,,,1
doi:10.1021/sb300044r,10.1021/sb300044r,https://doi.org/10.1021/sb300044r,2012,September,9,A Synthetic Biology Approach to Understanding Cellular Information Processing,A Synthetic Biology Approach to Understanding Cellular Information Processing,2012-09-21,"[""Katherine A. Riccione"", ""Robert P. Smith"", ""Anna J. Lee"", ""Lingchong You""]",1,9,389-402,4,2,2,0,True,True,True,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s002,data/raw/annotations/sb5c00417_si_002.xlsx,September,3,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.383562,https://doi.org/10.1021/sb300044r,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/sb300044r"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2061267510,True,green,MED:23411668,PMC3568971,True,True,False,False,0,False,,,,,1
doi:10.1021/sb300023h,10.1021/sb300023h,https://doi.org/10.1021/sb300023h,2012,September,9,A Combinatorial Library of Unsaturated Lipidoids for Efficient Intracellular Gene Delivery,A Combinatorial Library of Unsaturated Lipidoids for Efficient Intracellular Gene Delivery,2012-09-21,"[""Ming Wang"", ""Shuo Sun"", ""Kyle A. Alberti"", ""Qiaobing Xu""]",1,9,403-407,6,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s002,data/raw/annotations/sb5c00417_si_002.xlsx,September,4,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.523179,https://doi.org/10.1021/sb300023h,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/sb300023h"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2326885383,False,closed,MED:23651337,,False,False,False,False,0,False,,,,,1
doi:10.1021/sb300049p,10.1021/sb300049p,https://doi.org/10.1021/sb300049p,2012,September,9,"Genome Replication, Synthesis, and Assembly of the Bacteriophage T7 in a Single Cell-Free Reaction","Genome Replication, Synthesis, and Assembly of the Bacteriophage T7 in a Single Cell-Free Reaction",2012-09-21,"[""Jonghyeon Shin"", ""Paul Jardine"", ""Vincent Noireaux""]",1,9,408-413,4,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s002,data/raw/annotations/sb5c00417_si_002.xlsx,September,5,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.496689,https://doi.org/10.1021/sb300049p,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/sb300049p"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2156021274,False,closed,MED:23651338,,False,False,False,False,0,False,,,,,1
doi:10.1021/sb3000063,10.1021/sb3000063,https://doi.org/10.1021/sb3000063,2012,September,9,Efficient Orthogonal Integration of the Bacteriophage ϕ29 DNA-Portal Connector Protein in Engineered Lipid Bilayers,Efficient Orthogonal Integration of the Bacteriophage ϕ29 DNA-Portal Connector Protein in Engineered Lipid Bilayers,2012-09-21,"[""Lara H. Moleiro"", ""Iván López-Montero"", ""Ileana Márquez"", ""Sonia Moreno"", ""Marisela Vélez"", ""José L. Carrascosa"", ""Francisco Monroy""]",1,9,414-424,8,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s002,data/raw/annotations/sb5c00417_si_002.xlsx,September,6,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.54023,https://doi.org/10.1021/sb3000063,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/sb3000063"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2334578586,False,closed,MED:23651339,,False,False,False,False,0,False,,,,,1
doi:10.1021/sb300040v,10.1021/sb300040v,https://doi.org/10.1021/sb300040v,2012,September,9,Evolutionary Stability of a Refactored Phage Genome,Evolutionary Stability of a Refactored Phage Genome,2012-09-21,"[""Rachael Springman"", ""Ian J. Molineux"", ""Chanan Duong"", ""Robert J. Bull"", ""James J. Bull""]",1,9,425-430,3,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s002,data/raw/annotations/sb5c00417_si_002.xlsx,September,7,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.479452,https://doi.org/10.1021/sb300040v,"[""http://pubs.acs.org/page/policy/authorchoice_termsofuse.html""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/sb300040v"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W1998778536,True,hybrid,MED:23519680,PMC3600784,True,True,False,True,0,False,,,,,1
